GEO_ID|B19013_E001|B19013_M001
1500000US061110076142|201845|56042
1500000US061110076143|119167|16402
1500000US061110076144|96975|18216
1500000US061110077001|130179|46554
1500000US061110077002|48177|18041
1500000US061110077003|146008|34616
1500000US061110078001|137821|44027
1500000US061110078002|46875|17893
1500000US061110078003|64859|29411
1500000US061110079011|79896|44882
1500000US061110079012|116275|17026
1500000US061110079013|102370|32480
1500000US061110079031|140817|62275
1500000US061110079032|231028|57970
1500000US061110079041|108500|31053
1500000US061110079042|188333|29261
1500000US061110079043|124500|69833
1500000US061110079044|87639|42029
1500000US061110080011|152650|32910
1500000US061110080012|138750|26910
1500000US061110080021|143750|37813
1500000US061110080022|76250|20610
1500000US061110080023|-666666666|-222222222
1500000US061110080041|93179|19376
1500000US061110080042|105208|17997
1500000US061110080043|108897|30485
1500000US061110080044|110795|75478
1500000US061110080051|101250|40115
1500000US061110080052|130208|45648
1500000US061110081011|102986|19715
1500000US061110081012|119286|70108
1500000US061110082011|141098|26091
1500000US061110082012|123500|33307
1500000US061110082021|98194|49848
1500000US061110082022|127614|35370
1500000US061110082023|96820|16060
1500000US061110083021|141136|49368
1500000US061110083022|115536|37434
1500000US061110083023|96742|7356
1500000US061110083031|99135|36870
1500000US061110083032|82083|68934
1500000US061110083033|81649|32158
1500000US061110083041|80865|30911
1500000US061110083042|137943|36656
1500000US061110083043|141375|106437
1500000US061110083071|80953|15225
1500000US061110083072|133060|24308
1500000US061110083081|206250|22977
1500000US061110083082|184235|13833
1500000US061110084011|115288|71832
1500000US061110084012|143393|12037
1500000US061110084013|143988|55017
1500000US061110084021|175893|81523
1500000US061110084022|151786|90773
1500000US061110084023|169861|17139
1500000US061110084024|164236|22086
1500000US061110085011|99989|41150
1500000US061110085012|164423|18653
1500000US061110085021|144194|31066
1500000US061110085022|131667|48906
1500000US061110086011|145897|131544
1500000US061110086012|93125|28179
1500000US061110086013|135333|38781
1500000US061110086021|79688|14363
1500000US061110086022|29514|8429
1500000US061110086023|70521|20655
1500000US061110087001|125893|30702
1500000US061110087002|59219|30815
1500000US061110088001|115313|29466
1500000US061110088002|109583|76484
1500000US061110088003|80156|28091
1500000US061110089001|134293|56392
1500000US061110089002|99948|40392
1500000US061110091001|82028|75573
1500000US061110091002|53750|11506
1500000US061110091003|62167|23006
1500000US061110091004|39375|25658
1500000US061110092001|101641|19213
1500000US061110092002|113958|33580
1500000US061110093001|201875|56503
1500000US061110093002|163750|43158
1500000US061110094001|114688|29555
1500000US061110094002|88750|27698
1500000US061110095001|81923|81608
1500000US061110095002|110529|30355
1500000US061110095003|37256|26627
1500000US061110095004|88571|21136
1500000US061110096001|-666666666|-222222222
1500000US061110096002|173730|19013
1500000US061110097001|66122|12623
1500000US061110097002|95179|35672
1500000US061110097003|84219|22201
1500000US061119800001|-666666666|-222222222
1500000US061119901000|-666666666|-222222222
1500000US061130101021|60234|24109
1500000US061130101031|92143|37418
1500000US061130101032|71690|11238
1500000US061130101033|69821|52234
1500000US061130101041|66508|3165
1500000US061130101042|62981|41673
1500000US061130101043|73581|1035
1500000US061130101044|131404|34823
1500000US061130101051|62091|9169
1500000US061130102011|82750|24788
1500000US061130102012|99423|30294
1500000US061130102031|30219|5067
1500000US061130102032|-666666666|-222222222
1500000US061130102033|-666666666|-222222222
1500000US061130102034|-666666666|-222222222
1500000US061130102041|66442|10333
1500000US061130102042|-666666666|-222222222
1500000US061130102043|88289|31860
1500000US061130102044|56121|7258
1500000US061130103101|161477|87627
1500000US061130103102|120745|10412
1500000US061130103103|132138|76647
1500000US061130103104|130082|31893
1500000US061130103121|124922|11523
1500000US061130103122|110486|72463
1500000US061130103123|118750|22381
1500000US061130103131|111111|24580
1500000US061130103132|179792|12002
1500000US061130103141|122253|13030
1500000US061130103151|118000|51767
1500000US061130104011|103646|23469
1500000US061130104012|227500|66958
1500000US061130104013|95750|16881
1500000US061130104014|157485|101299
1500000US061130104021|217969|79795
1500000US061130104022|149595|12136
1500000US061130105011|-666666666|-222222222
1500000US061130105012|25625|13220
1500000US061130105051|199236|122026
1500000US061130105052|-666666666|-222222222
1500000US061130105053|236250|94707
1500000US061130105054|81917|52777
1500000US061130105081|81964|38779
1500000US061130105082|175833|54928
1500000US061130105091|109896|53628
1500000US061130105092|112931|13071
1500000US061130105101|250001|-333333333
1500000US061130105102|126118|60380
1500000US061130105103|36929|24290
1500000US061130105104|182645|44041
1500000US061130105111|136250|48990
1500000US061130105112|80873|9244
1500000US061130105121|50972|29940
1500000US061130105122|156776|36471
1500000US061130105131|170938|21103
1500000US061130105132|53889|22510
1500000US061130106021|-666666666|-222222222
1500000US061130106022|71250|16637
1500000US061130106023|74137|33422
1500000US061130106024|61875|11975
1500000US061130106025|71429|49117
1500000US061130106051|178542|71929
1500000US061130106052|152841|106049
1500000US061130106071|66029|30990
1500000US061130106072|195339|49497
1500000US061130106073|246442|23377
1500000US061130106074|212000|58137
1500000US061130106081|99203|38417
1500000US061130106082|51752|19836
1500000US061130106083|-666666666|-222222222
1500000US061130106084|-666666666|-222222222
1500000US061130106091|132143|83846
1500000US061130106092|160365|52451
1500000US061130106101|121125|37970
1500000US061130106102|41645|10355
1500000US061130106111|101761|53987
1500000US061130107011|250001|-333333333
1500000US061130107012|49097|22878
1500000US061130107013|123621|51330
1500000US061130107014|-666666666|-222222222
1500000US061130107031|-666666666|-222222222
1500000US061130107032|157083|37932
1500000US061130107033|29712|7862
1500000US061130107034|-666666666|-222222222
1500000US061130107041|93125|32862
1500000US061130108001|69960|44073
1500000US061130108002|54331|9555
1500000US061130108003|39250|30682
1500000US061130109011|120500|48734
1500000US061130109012|49286|41167
1500000US061130109013|62344|21636
1500000US061130109021|52083|26656
1500000US061130109022|60830|22043
1500000US061130109023|78750|27586
1500000US061130110011|100570|17257
1500000US061130110012|60313|26674
1500000US061130110013|74848|50784
1500000US061130110021|69792|25811
1500000US061130110022|-666666666|-222222222
1500000US061130110023|102361|43900
1500000US061130111011|62132|12792
1500000US061130111012|103125|49973
1500000US061130111021|104375|20421
1500000US061130111022|66190|35985
1500000US061130111023|103839|31851
1500000US061130111031|110896|39921
1500000US061130111032|104125|4732
1500000US061130112031|132279|75040
1500000US061130112032|132891|34403
1500000US061130112041|137244|42035
1500000US061130112042|115066|44893
1500000US061130112043|132049|8410
1500000US061130112071|158417|101765
1500000US061130112072|214821|35198
1500000US061130112081|175132|41689
1500000US061130112082|102849|13226
1500000US061130112083|121066|46390
1500000US061130112091|69044|30675
1500000US061130112092|132679|55770
1500000US061130112101|92024|22551
1500000US061130112102|118889|3690
1500000US061130112111|92478|57157
1500000US061130113011|61786|46117
1500000US061130113012|-666666666|-222222222
1500000US061130113021|173125|34789
1500000US061130113022|-666666666|-222222222
1500000US061130113023|123237|37490
1500000US061130113031|123750|56324
1500000US061130113041|114219|106637
1500000US061130114001|99946|10867
1500000US061130114002|47917|25223
1500000US061130114003|98114|36038
1500000US061130115001|160690|112641
1500000US061130115002|100250|50485
1500000US061130115003|103750|14777
1500000US061130115004|100333|100123
1500000US061130115005|80769|27073
1500000US061150401001|-666666666|-222222222
1500000US061150401002|64743|8889
1500000US061150401003|37000|13491
1500000US061150401004|53912|14486
1500000US061150401005|-666666666|-222222222
1500000US061150402011|39983|37129
1500000US061150402012|85134|56287
1500000US061150402013|82049|55421
1500000US061150402021|69048|32990
1500000US061150402022|69963|16643
1500000US061150402023|61538|45138
1500000US061150402024|-666666666|-222222222
1500000US061150403011|-666666666|-222222222
1500000US061150403012|55655|15742
1500000US061150403021|46591|5963
1500000US061150403041|96154|10423
1500000US061150403042|72620|15456
1500000US061150403043|113835|28908
1500000US061150403051|109179|12455
1500000US061150404001|70283|13705
1500000US061150404002|60031|17491
1500000US061150404003|75343|26630
1500000US061150405001|71146|38364
1500000US061150405002|69767|23180
1500000US061150405003|82866|12040
1500000US061150406001|88750|47685
1500000US061150406002|79886|59450
1500000US061150406003|91835|14303
1500000US061150406004|-666666666|-222222222
1500000US061150406005|23468|10096
1500000US061150407011|117168|62280
1500000US061150407012|89182|29317
1500000US061150407013|124722|38417
1500000US061150407014|134805|32000
1500000US061150407021|128167|46964
1500000US061150407022|77180|16032
1500000US061150407023|87969|71445
1500000US061150408001|80972|26317
1500000US061150408002|67381|35963
1500000US061150408003|109702|25530
1500000US061150409011|119145|53699
1500000US061150409012|59438|7837
1500000US061150409021|-666666666|-222222222
1500000US061150409022|-666666666|-222222222
1500000US061150409023|60650|11809
1500000US061150409024|-666666666|-222222222
1500000US061150410011|-666666666|-222222222
1500000US061150410012|96915|24427
1500000US061150410013|42336|31641
1500000US061150410021|79052|39927
1500000US061150410022|123431|35594
1500000US061150410023|83516|75486
1500000US061150411011|37639|10623
1500000US061150411012|39145|3977
1500000US061150411013|50977|49435
1500000US061150411021|61750|40077
1500000US080010078011|45576|21273
1500000US080010078012|71129|28687
1500000US080010078021|54109|7779
1500000US080010078022|-666666666|-222222222
1500000US080010078023|48906|23526
1500000US080010079001|66146|24213
1500000US080010079002|78565|24139
1500000US080010079003|96775|38998
1500000US080010079004|54500|45354
1500000US080010080001|84219|19695
1500000US080010080002|78942|31913
1500000US080010080003|93023|14043
1500000US080010080004|128036|59099
1500000US080010080005|59659|16036
1500000US080010080006|105089|60017
1500000US080010081001|49500|22322
1500000US080010082001|76087|29841
1500000US080010082002|137623|28738
1500000US080010082003|104573|71388
1500000US080010083081|67284|52099
1500000US080010083082|77839|15405
1500000US080010083083|33367|24418
1500000US080010083091|88125|34878
1500000US080010083092|-666666666|-222222222
1500000US080010083093|52275|39773
1500000US080010083541|144286|88949
1500000US080010083542|125469|20949
1500000US080010083551|60921|57324
1500000US080010083552|94308|25304
1500000US080010083553|-666666666|-222222222
1500000US080010084011|110227|33141
1500000US080010084012|100573|14427
1500000US080010084013|111563|20083
1500000US080010084021|107868|39289
1500000US080010084022|138060|39567
1500000US080010084023|111444|34469
1500000US080010085051|85063|38292
1500000US080010085052|112945|6817
1500000US080010085053|108684|44163
1500000US080010085054|95313|49509
1500000US080010085055|46875|29458
1500000US080010085056|129135|88281
1500000US080010085061|61543|42120
1500000US080010085062|60884|60817
1500000US080010085063|73876|21700
1500000US080010085064|13586|9014
1500000US080010085065|58112|19554
1500000US080010085071|83750|24788
1500000US080010085072|125957|15632
1500000US080010085073|114583|88896
1500000US080010085074|109130|4181
1500000US080010085075|137008|46134
1500000US080010085081|50603|17163
1500000US080010085082|103036|16420
1500000US080010085083|78333|45779
1500000US080010085241|92028|33011
1500000US080010085242|195451|39522
1500000US080010085243|145441|24102
1500000US080010085244|114447|9624
1500000US080010085245|168239|51625
1500000US080010085246|183938|54410
1500000US080010085261|117344|18274
1500000US080010085262|121271|54074
1500000US080010085263|100015|32309
1500000US080010085264|164643|81119
1500000US080010085265|164716|36325
1500000US080010085331|94922|34461
1500000US080010085332|61689|11933
1500000US080010085333|85510|12797
1500000US080010085334|84457|36791
1500000US080010085335|130135|73010
1500000US080010085341|103365|24854
1500000US080010085342|98615|14119
1500000US080010085343|109111|23186
1500000US080010085351|119191|23910
1500000US080010085352|104934|97407
1500000US080010085361|147450|16734
1500000US080010085362|170682|63501
1500000US080010085381|106912|60736
1500000US080010085382|171858|20501
1500000US080010085383|170891|20612
1500000US080010085384|153511|10108
1500000US080010085401|125313|112362
1500000US080010085402|144653|35678
1500000US080010085403|222045|77413
1500000US080010085404|172180|69313
1500000US080010085405|153523|57851
1500000US080010085406|222750|219570
1500000US080010085441|129449|33734
1500000US080010085442|121548|36302
1500000US080010085443|168300|42449
1500000US080010085451|102639|17618
1500000US080010085452|130242|21029
1500000US080010085453|190188|84606
1500000US080010085454|194360|10685
1500000US080010085455|171250|81851
1500000US080010085461|87358|7363
1500000US080010085462|129365|45864
1500000US080010085471|111161|11341
1500000US080010085472|108288|29355
1500000US080010085481|100625|26550
1500000US080010085491|132804|27098
1500000US080010085492|170227|49191
1500000US080010085501|99414|25586
1500000US080010085502|100494|18107
1500000US080010085503|153036|30908
1500000US080010085504|91824|29836
1500000US080010085505|144496|32963
1500000US080010085511|155074|33192
1500000US080010085521|145469|51661
1500000US080010085522|88194|21991
1500000US080010085523|92344|68985
1500000US080010085531|143148|35580
1500000US080010085532|138750|42186
1500000US080010085541|73869|3829
1500000US080010085551|167083|18733
1500000US080010085552|67163|40379
1500000US080010085553|68186|10933
1500000US080010085554|65691|7542
1500000US080010085561|102467|30408
1500000US080010085562|127269|11120
1500000US080010085571|123750|19043
1500000US080010085581|142015|21048
1500000US080010085591|120943|61226
1500000US080010085592|141009|29972
1500000US080010085593|114559|35351
1500000US080010085601|225000|65031
1500000US080010085611|122917|16928
1500000US080010085612|127284|23297
1500000US080010085613|194167|42901
1500000US080010085621|154014|11417
1500000US080010085622|134000|49310
1500000US080010085631|135750|26033
1500000US080010085632|170164|34805
1500000US080010085641|150652|30497
1500000US080010085651|165625|160249
1500000US080010085652|139583|28692
1500000US080010085653|63780|36777
1500000US080010085654|122969|69646
1500000US080010085655|54757|12235
1500000US080010086031|70398|12485
1500000US080010086041|138661|40083
1500000US080010086042|60461|17448
1500000US080010086043|118625|35527
1500000US080010086051|63980|22572
1500000US080010086052|132750|31169
1500000US080010086061|87868|30186
1500000US080010086062|97953|94791
1500000US080010086063|44754|17234
1500000US080010086064|89167|34713
1500000US080010087051|-666666666|-222222222
1500000US080010087052|52154|15014
1500000US080010087053|26786|5150
1500000US080010087054|69763|5536
1500000US080010087061|44719|26638
1500000US080010087062|58456|42861
1500000US080010087063|43203|21099
1500000US080010087091|102303|66923
1500000US080010087092|-666666666|-222222222
1500000US080010087093|-666666666|-222222222
1500000US080010087094|110210|79085
1500000US080010087095|29778|22084
1500000US080010087096|-666666666|-222222222
1500000US080010088011|66728|16534
1500000US080010088012|123571|40952
1500000US080010088013|71823|5332
1500000US080010088021|73176|20924
1500000US080010088022|59992|15255
1500000US080010088023|162813|129833
1500000US080010089011|98839|14479
1500000US080010089012|128393|35457
1500000US080010090011|93917|45831
1500000US080010090012|67750|37809
1500000US080010090031|116607|74988
1500000US080010090032|85881|36544
1500000US080010090033|96051|23253
1500000US080010090041|66019|10068
1500000US080010090042|70872|28428
1500000US080010090043|82662|21415
1500000US080010091011|120685|33418
1500000US080010091012|89393|17124
1500000US080010091013|100592|35380
1500000US080010091031|85439|30542
1500000US080010091032|67398|2616
1500000US080010091041|97942|15853
1500000US080010091042|97017|37433
1500000US080010092021|89926|12726
1500000US080010092022|101953|36496
1500000US080010092023|89239|67673
1500000US080010092031|70365|19593
1500000US080010092032|74554|46569
1500000US080010092033|69524|21782
1500000US080010092041|102813|25098
1500000US080010092042|140083|41136
1500000US080010092043|109201|35629
1500000US080010092044|52031|19500
1500000US080010092061|102983|45843
1500000US080010092071|89219|24760
1500000US080010092072|85469|29947
1500000US080010093041|74231|27909
1500000US080010093042|-666666666|-222222222
1500000US080010093043|41546|39388
1500000US080010093044|120556|19637
1500000US080010093045|-666666666|-222222222
1500000US080010093061|74387|10165
1500000US080010093062|131111|40739
1500000US080010093071|72230|17118
1500000US080010093072|57465|35970
1500000US080010093081|85441|25930
1500000US080010093082|77219|22668
1500000US080010093083|78182|35978
1500000US080010093084|48942|30133
1500000US080010093091|113071|29010
1500000US080010093092|77167|38719
1500000US080010093093|31875|10379
1500000US080010093101|71042|43092
1500000US080010093102|52237|16942
1500000US080010093103|107300|31740
1500000US080010093104|86569|26326
1500000US080010093161|64735|26839
1500000US080010093162|-666666666|-222222222
1500000US080010093163|50156|11056
1500000US080010093164|70911|14785
1500000US080010093165|31858|29639
1500000US080010093181|48163|21855
1500000US080010093182|69375|7487
1500000US080010093183|75640|41369
1500000US080010093191|62471|19772
1500000US080010093192|48690|19367
1500000US080010093193|52899|7175
1500000US080010093201|45708|36974
1500000US080010093202|51974|26830
1500000US080010093211|59452|16491
1500000US080010093212|150125|55569
1500000US080010093213|50114|39625
1500000US080010093221|75369|19609
1500000US080010093222|85760|17157
1500000US080010093231|75813|60806
1500000US080010093232|58185|12034
1500000US080010093233|123977|69765
1500000US080010093234|49284|23683
1500000US080010093251|65822|17876
1500000US080010093252|143641|30459
1500000US080010093253|126023|27972
1500000US080010093261|101448|4568
1500000US080010093262|173438|38465
1500000US080010093271|168028|9770
1500000US080010093272|110755|43598
1500000US080010093273|75116|41247
1500000US080010093274|147885|31071
1500000US080010094011|110938|18139
1500000US080010094012|91071|46061
1500000US080010094013|135302|55988
1500000US080010094061|93802|24737
1500000US080010094062|108388|15302
1500000US080010094071|59688|13432
1500000US080010094072|77982|9862
1500000US080010094073|121583|42055
1500000US080010094081|149702|24065
1500000US080010094082|162695|53413
1500000US080010094091|162928|42399
1500000US080010094092|128258|17318
1500000US080010094093|115238|18187
1500000US080010094101|134167|22132
1500000US080010094102|225694|44777
1500000US080010094111|103365|25258
1500000US080010094112|104038|15295
1500000US080010095011|48537|31509
1500000US080010095012|89150|37013
1500000US080010095021|108375|52570
1500000US080010095022|43550|40371
1500000US080010095023|159702|21987
1500000US080010095024|-666666666|-222222222
1500000US080010095531|83004|48103
1500000US080010095532|100453|21361
1500000US080010096031|62250|60447
1500000US080010096032|45491|26343
1500000US080010096033|157222|74345
1500000US080010096034|60849|11735
1500000US080010096035|50774|21596
1500000US080010096041|64375|23267
1500000US080010096042|44938|9270
1500000US080010096043|19351|7078
1500000US080010096044|64219|22257
1500000US080010096061|55351|22584
1500000US080010096062|90685|8828
1500000US080010096071|140238|18810
1500000US080010096072|108882|39330
1500000US080010096073|56058|14144
1500000US080010096081|81607|18189
1500000US080010096082|108979|28168
1500000US080010097511|55456|18863
1500000US080010097512|90008|24251
1500000US080010097521|91583|35506
1500000US080010097522|89773|39694
1500000US080010150001|68694|16357
1500000US080010150002|98250|67595
1500000US080010150003|-666666666|-222222222
1500000US080010600011|86882|17144
1500000US080010600012|193333|26368
1500000US080010600021|146250|76568
1500000US080010600022|147381|53175
1500000US080010600023|174348|67140
1500000US080010601001|134348|37614
1500000US080010601002|111250|48002
1500000US080010601003|-666666666|-222222222
1500000US080010602001|80683|19075
1500000US080010602002|145189|61578
1500000US080010602003|64314|6272
1500000US080010612001|179327|29147
1500000US080010612002|121989|23991
1500000US080019887001|-666666666|-222222222
1500000US080039600001|58882|17139
1500000US080039600002|90034|31992
1500000US080039601001|70690|29528
1500000US080039601002|68951|9739
1500000US080039601003|48274|18495
1500000US080039602011|66033|35742
1500000US080039602012|81550|26936
1500000US080039602013|49428|29916
1500000US080039602021|86250|15678
1500000US080039602022|51250|28976
1500000US080039602023|48624|10892
1500000US080039603001|50208|7275
1500000US080039603002|-666666666|-222222222
1500000US080039603003|26853|24752
1500000US080039603004|53438|25043
1500000US080050049511|56023|4210
1500000US080050049521|67052|30647
1500000US080050049522|104940|22283
1500000US080050055511|80417|38513
1500000US080050055512|-666666666|-222222222
1500000US080050055513|77734|19315
1500000US080050055521|36458|22665
1500000US080050055522|47297|14655
1500000US080050055523|54773|29462
1500000US080050055531|123654|97679
1500000US080050055532|175446|113191
1500000US080050055533|69321|32232
1500000US080050056111|156756|50173
1500000US080050056112|105677|29416
1500000US080050056113|99393|22756
1500000US080050056114|156250|42926
1500000US080050056121|250001|-333333333
1500000US080050056122|77784|31373
1500000US080050056141|156599|19225
1500000US080050056142|115625|48058
1500000US080050056143|100000|79996
1500000US080050056191|196250|43709
1500000US080050056192|127500|32437
1500000US080050056193|121771|85234
1500000US080050056194|115804|30328
1500000US080050056201|63480|6689
1500000US080050056202|83090|24912
1500000US080050056211|137130|22015
1500000US080050056212|155978|9889
1500000US080050056221|250001|-333333333
1500000US080050056222|123560|8225
1500000US080050056231|143750|60253
1500000US080050056232|198813|90098
1500000US080050056233|88750|19159
1500000US080050056241|143882|16171
1500000US080050056251|77865|11135
1500000US080050056252|116971|11195
1500000US080050056261|137115|49416
1500000US080050056262|54420|22141
1500000US080050056271|117875|26641
1500000US080050056272|182643|46723
1500000US080050056273|127917|64703
1500000US080050056281|126328|26078
1500000US080050056282|105227|27932
1500000US080050056283|117417|38733
1500000US080050056284|146979|29590
1500000US080050056291|240938|70478
1500000US080050056292|239420|46108
1500000US080050056301|72976|26182
1500000US080050056302|163700|28072
1500000US080050056303|135509|26611
1500000US080050056304|99875|70905
1500000US080050056311|172778|69053
1500000US080050056312|127727|71553
1500000US080050056313|176793|63015
1500000US080050056321|175147|60234
1500000US080050056322|164219|21226
1500000US080050056331|161528|39140
1500000US080050056332|102969|37827
1500000US080050056341|117464|28695
1500000US080050056342|60202|17662
1500000US080050056351|210278|67114
1500000US080050056352|142153|74343
1500000US080050056353|151964|33760
1500000US080050056354|111339|37121
1500000US080050056361|250001|-333333333
1500000US080050056362|250001|-333333333
1500000US080050057011|107075|15207
1500000US080050057012|121125|31829
1500000US080050057021|81422|46691
1500000US080050057022|92041|12061
1500000US080050058001|213077|50958
1500000US080050058002|128472|43274
1500000US080050059511|92788|29017
1500000US080050059512|83231|66686
1500000US080050059513|-666666666|-222222222
1500000US080050059514|68498|20990
1500000US080050059521|109886|50041
1500000US080050059522|77637|14342
1500000US080050060001|53813|9952
1500000US080050060002|94583|40334
1500000US080050060003|91991|13049
1500000US080050061001|66505|7530
1500000US080050061002|109545|69960
1500000US080050061003|78182|49779
1500000US080050062001|96932|94517
1500000US080050062002|91346|27919
1500000US080050062003|146389|42650
1500000US080050062004|83186|19357
1500000US080050063001|92159|41002
1500000US080050063002|168409|51452
1500000US080050063003|162375|60955
1500000US080050063004|-666666666|-222222222
1500000US080050064001|111136|45304
1500000US080050064002|49531|20009
1500000US080050064003|159615|35369
1500000US080050065011|28750|5997
1500000US080050065012|88417|14363
1500000US080050065021|48021|25020
1500000US080050065022|107250|32923
1500000US080050065023|-666666666|-222222222
1500000US080050066011|54262|20862
1500000US080050066012|64680|18128
1500000US080050066013|65156|34226
1500000US080050066014|75773|47844
1500000US080050066031|114740|37631
1500000US080050066032|148162|43832
1500000US080050066033|83603|35956
1500000US080050066041|111857|51061
1500000US080050066042|100326|20120
1500000US080050066043|44583|12089
1500000US080050067041|248403|91215
1500000US080050067042|250001|-333333333
1500000US080050067043|250001|-333333333
1500000US080050067044|250001|-333333333
1500000US080050067051|250001|-333333333
1500000US080050067061|163750|74959
1500000US080050067062|129798|33761
1500000US080050067063|122450|80663
1500000US080050067071|160202|65130
1500000US080050067072|156118|14198
1500000US080050067073|87390|22748
1500000US080050067074|138583|45583
1500000US080050067081|206389|42827
1500000US080050067082|141957|12496
1500000US080050067083|157439|29955
1500000US080050067091|227139|72441
1500000US080050067092|103243|13254
1500000US080050067093|193512|82925
1500000US080050067094|206250|105088
1500000US080050067095|199063|93440
1500000US080050067111|136852|55254
1500000US080050067112|148194|29231
1500000US080050067113|209333|45617
1500000US080050067114|180714|20119
1500000US080050067121|227188|111634
1500000US080050067122|170625|50113
1500000US080050067123|-666666666|-222222222
1500000US080050067131|72122|14011
1500000US080050068081|250001|-333333333
1500000US080050068082|201250|93784
1500000US080050068083|216438|33850
1500000US080050068151|173854|126920
1500000US080050068152|152837|82472
1500000US080050068153|79440|26565
1500000US080050068154|100643|55452
1500000US080050068541|80212|19385
1500000US080050068542|182014|58689
1500000US080050068571|232143|35198
1500000US080050068572|177292|80225
1500000US080050068591|101875|22305
1500000US080050068592|75466|17654
1500000US080050068593|96369|22881
1500000US080050068601|103571|37925
1500000US080050068611|153750|57270
1500000US080050068612|231477|102502
1500000US080050068613|221250|55497
1500000US080050068621|111542|6110
1500000US080050068622|176458|63412
1500000US080050068631|60040|37697
1500000US080050068632|111471|39359
1500000US080050068633|63281|16523
1500000US080050068641|126575|23255
1500000US080050068642|-666666666|-222222222
1500000US080050071011|118879|32157
1500000US080050071012|94643|33676
1500000US080050071013|92045|30596
1500000US080050071014|103750|49741
1500000US080050071031|153021|10364
1500000US080050071061|157188|30287
1500000US080050071062|129870|19900
1500000US080050071081|54505|10126
1500000US080050071082|154643|24780
1500000US080050071091|132031|34448
1500000US080050071101|144615|21375
1500000US080050071102|74583|54695
1500000US080050071103|152333|20440
1500000US080050071111|114435|36102
1500000US080050071121|176824|53250
1500000US080050071122|148500|40337
1500000US080050071131|188958|69757
1500000US080050071132|198083|36487
1500000US080050072011|59573|9056
1500000US080050072012|59306|24223
1500000US080050072013|-666666666|-222222222
1500000US080050072021|39091|26040
1500000US080050072022|106458|82471
1500000US080050072023|71618|32414
1500000US080050073011|55781|36844
1500000US080050073012|55711|7410
1500000US080050073021|30927|6621
1500000US080050073022|130039|5783
1500000US080050073023|-666666666|-222222222
1500000US080050073024|50081|37695
1500000US080050074001|52230|30369
1500000US080050074002|76552|7434
1500000US080050074003|77059|26413
1500000US080050074004|78843|11408
1500000US080050075001|79293|29235
1500000US080050075002|83194|28941
1500000US080050076001|49375|43798
1500000US080050076002|87045|34710
1500000US080050076003|78378|15622
1500000US080050076004|50521|29661
1500000US080050077021|-666666666|-222222222
1500000US080050077022|70583|35558
1500000US080050077023|64207|12211
1500000US080050077031|123846|93541
1500000US080050077032|151250|39623
1500000US080050077033|41473|29074
1500000US080050077041|82556|16991
1500000US080050077042|64779|5326
1500000US080050077043|84007|16795
1500000US080050151001|120227|25229
1500000US080050151002|126731|55608
1500000US080050800001|58039|11294
1500000US080050800002|127500|25935
1500000US080050801001|25854|10533
1500000US080050801002|54744|14996
1500000US080050801003|98350|30986
1500000US080050802001|83363|16159
1500000US080050802002|109076|77696
1500000US080050802003|99750|55880
1500000US080050802004|110304|55133
1500000US080050803001|133889|83772
1500000US080050803002|166012|50622
1500000US080050803003|92674|35584
1500000US080050803004|85000|64286
1500000US080050804001|120085|12630
1500000US080050804002|75972|24918
1500000US080050804003|89879|40737
1500000US080050804004|67885|59576
1500000US080050805001|70060|12993
1500000US080050805002|83077|18503
1500000US080050806001|60618|16527
1500000US080050806002|74554|9125
1500000US080050806003|71250|19789
1500000US080050807001|79896|31430
1500000US080050807002|-666666666|-222222222
1500000US080050807003|124693|20517
1500000US080050807004|60151|37742
1500000US080050808001|53783|11554
1500000US080050808002|71250|32991
1500000US080050809001|100335|20796
1500000US080050809002|125625|68746
1500000US080050810011|77589|19498
1500000US080050810021|67656|26736
1500000US080050810022|66940|7814
1500000US080050810023|-666666666|-222222222
1500000US080050811011|62446|6534
1500000US080050811012|98352|27614
1500000US080050811013|64838|38994
1500000US080050811021|33750|29557
1500000US080050811022|63281|45545
1500000US080050812001|83158|19806
1500000US080050812002|87829|32056
1500000US080050812003|58125|17639
1500000US080050813001|102065|40113
1500000US080050813002|96774|56543
1500000US080050814001|34479|15457
1500000US080050814002|68969|24674
1500000US080050814003|128798|57078
1500000US080050814004|125984|29266
1500000US080050815001|48185|10841
1500000US080050815002|44896|14579
1500000US080050815003|43125|14933
1500000US080050816001|82884|26871
1500000US080050816002|81488|31390
1500000US080050816003|122835|49498
1500000US080050816004|94881|44531
1500000US080050817001|161944|48104
1500000US080050817002|168452|26782
1500000US080050818001|57813|20371
1500000US080050818002|93547|32628
1500000US080050818003|89429|32493
1500000US080050819001|89770|85470
1500000US080050819002|102721|21056
1500000US080050819003|45333|38723
1500000US080050819004|-666666666|-222222222
1500000US080050820001|59280|28592
1500000US080050820002|82279|60699
1500000US080050820003|59781|10169
1500000US080050821001|110509|35675
1500000US080050821002|117684|59890
1500000US080050821003|45631|12325
1500000US080050822001|77204|5526
1500000US080050822002|102639|51430
1500000US080050822003|76979|39541
1500000US080050822004|250001|-333333333
1500000US080050823001|109297|30997
1500000US080050823002|126510|62512
1500000US080050823003|90700|21344
1500000US080050824001|87450|42701
1500000US080050824002|89331|15457
1500000US080050824003|51639|13223
1500000US080050825001|94063|6665
1500000US080050825002|92708|16270
1500000US080050826001|75903|62004
1500000US080050826002|77724|36175
1500000US080050826003|53188|27762
1500000US080050826004|80048|20025
